gene,score
AVEN_RNA,0.058543652296066284
SPEG_RNA,0.058514486998319626
ALKBH1_RNA,0.05847443267703056
PEA15_RNA,0.05847341939806938
ZNF414_RNA,0.058468401432037354
GDAP1_RNA,0.058391958475112915
SEC11A_RNA,0.05830271169543266
CASKIN2_RNA,0.05829073488712311
RPS29_RNA,0.05825500562787056
ZNF425_RNA,0.058250363916158676
CCDC136_RNA,0.05824774131178856
SLC26A1_RNA,0.05812368541955948
VRK1_RNA,0.05810598284006119
TJP1_RNA,0.05809250473976135
MAN2A2_RNA,0.05806976184248924
ALDH6A1_RNA,0.058065738528966904
NEK1_RNA,0.05805101618170738
PLB1_RNA,0.058034222573041916
SOS2_RNA,0.05793917551636696
L2HGDH_RNA,0.05788598209619522
TMEM63A_RNA,0.05783786624670029
HEATR5A_RNA,0.05783459171652794
BIN2_RNA,0.05783381313085556
ZC3H14_RNA,0.05779150128364563
INO80_RNA,0.05777594819664955
LIMCH1_RNA,0.0577581487596035
ZNF763_RNA,0.057724811136722565
SLC44A2_RNA,0.05771332234144211
CLIP2_RNA,0.05760863050818443
DYNC1H1_RNA,0.0575689934194088
FAF1_RNA,0.05752411484718323
PARD3B_RNA,0.05748765543103218
GLUD1_RNA,0.05745595693588257
ACVR2B_RNA,0.057351209223270416
ZNF839_RNA,0.05733354389667511
PLXDC2_RNA,0.0571502223610878
FBXO34_RNA,0.05713746324181557
RBM23_RNA,0.05711320787668228
SALL1_RNA,0.057025711983442307
DLG5_RNA,0.05697261542081833
WDR48_RNA,0.05695623531937599
TMC6_RNA,0.05695394426584244
TGFBR2_RNA,0.05693231523036957
NCKAP1L_RNA,0.05691137909889221
BRMS1L_RNA,0.05671161040663719
NRSN2_RNA,0.056677285581827164
FCGRT_RNA,0.05665288865566254
RHOBTB3_RNA,0.056439418345689774
TNIP2_RNA,0.05643779784440994
CBFA2T3_RNA,0.05642500892281532
TLR7_RNA,0.056359559297561646
RNF111_RNA,0.0563555583357811
UBR7_RNA,0.05635201930999756
MED27_RNA,0.056331224739551544
ARL5C_RNA,0.05628272891044617
EIF5_RNA,0.05619701370596886
NEDD8_RNA,0.056184105575084686
WDR37_RNA,0.05614892765879631
PTAFR_RNA,0.05611967295408249
CDS2_RNA,0.05611090734601021
WDR7_RNA,0.05610247328877449
AKT1_RNA,0.05607868358492851
UBA7_RNA,0.05606212839484215
HIP1_RNA,0.056044869124889374
TRAPPC6A_RNA,0.05599740147590637
DOCK2_RNA,0.05599115043878555
THTPA_RNA,0.055914849042892456
NPAS3_RNA,0.05588209256529808
ANP32A_RNA,0.055845193564891815
ATP8B4_RNA,0.055817075073719025
BBOX1_RNA,0.0557527095079422
ZSCAN29_RNA,0.05566008388996124
SLC4A2_RNA,0.05562414973974228
SLC25A12_RNA,0.055618710815906525
RASAL3_RNA,0.05560387298464775
SMARCD3_RNA,0.05557366460561752
RPSA_RNA,0.05556012690067291
MOCS2_RNA,0.05554315075278282
ARNT2_RNA,0.05554015934467316
PPP2R5A_RNA,0.0555187352001667
BTBD7_RNA,0.055509794503450394
RGS12_RNA,0.05544804036617279
TRMT5_RNA,0.05539371073246002
FOXJ2_RNA,0.05532582849264145
NPC2_RNA,0.05527373403310776
ADCK1_RNA,0.055270418524742126
IGDCC4_RNA,0.05521779879927635
HLA-DMB_RNA,0.05521461367607117
ADD1_RNA,0.05513394623994827
VAMP1_RNA,0.055017873644828796
TGIF2_RNA,0.054990608245134354
GRIN2D_RNA,0.05494966357946396
ADRA1D_RNA,0.05486049875617027
GALNT4_RNA,0.05484337359666824
LZTS2_RNA,0.054826799780130386
AKAP13_RNA,0.054808031767606735
METTL8_RNA,0.054727524518966675
ERCC2_RNA,0.05472366511821747
SYPL2_RNA,0.05468137934803963
USP8_RNA,0.054657090455293655
FBXL14_RNA,0.05465296283364296
BEND6_RNA,0.05456845834851265
ASB3_RNA,0.05452665314078331
SPG11_RNA,0.054473984986543655
FOXP4_RNA,0.054446808993816376
PRKD1_RNA,0.05442406237125397
HLA-DMA_RNA,0.05437357351183891
EPS15L1_RNA,0.05436250567436218
NTRK3_RNA,0.05435463413596153
FKBP3_RNA,0.05428578704595566
TAS2R5_RNA,0.054277077317237854
EML3_RNA,0.05424768477678299
COQ6_RNA,0.054235514253377914
APH1B_RNA,0.05421934276819229
ZNF219_RNA,0.054217927157878876
CRTC3_RNA,0.05421781167387962
HLA-DOA_RNA,0.054179657250642776
CIDEA_RNA,0.05413069948554039
IVD_RNA,0.0540965273976326
AIF1_RNA,0.05407552048563957
PIK3R1_RNA,0.0540279895067215
MFAP1_RNA,0.054018884897232056
NUMBL_RNA,0.0539863295853138
TECPR2_RNA,0.053979162126779556
DUSP22_RNA,0.05395334213972092
KANK2_RNA,0.05393674224615097
C1QTNF5_RNA,0.053928058594465256
